LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,LowQualFinSF,GrLivArea,TotRmsAbvGrd,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,TotalSF,Age,RemodAge
53.0,4045,45.0,1070.0,0.0,286.0,1356.0,1500,0,1500,6,2006.0,648.0,161,20,0,0,0,0,0,2856.0,13,13
88.0,12665,245.0,0.0,0.0,1094.0,1094.0,1133,0,2482,9,2005.0,642.0,144,39,0,0,0,0,0,3576.0,14,13
82.0,57200,0.0,353.0,334.0,60.0,747.0,1687,0,1687,7,1966.0,572.0,0,0,50,0,0,0,0,2434.0,71,69
51.0,6120,0.0,0.0,0.0,939.0,939.0,939,0,1513,8,1933.0,180.0,24,0,150,0,0,0,0,2452.0,99,15
60.0,7200,0.0,180.0,352.0,676.0,1208.0,1136,0,1904,7,1950.0,240.0,0,0,168,0,0,0,0,3112.0,69,37
51.0,6171,0.0,264.0,0.0,712.0,976.0,1160,0,1608,7,1925.0,216.0,147,16,0,0,0,0,0,2584.0,94,29
50.0,6000,0.0,0.0,0.0,862.0,862.0,950,0,1158,5,1929.0,208.0,0,0,112,0,0,0,0,2020.0,90,69
62.0,7415,0.0,759.0,0.0,80.0,839.0,864,0,1593,8,2004.0,398.0,100,75,0,0,0,0,0,2432.0,15,15
64.0,6762,0.0,0.0,0.0,1286.0,1286.0,1294,0,1294,6,2006.0,662.0,168,55,0,0,0,0,0,2580.0,13,13
49.0,15256,84.0,929.0,0.0,556.0,1485.0,1464,0,1464,6,2007.0,754.0,168,160,0,0,0,0,0,2949.0,12,12
60.0,10410,0.0,0.0,0.0,672.0,672.0,694,0,1214,6,1998.0,936.0,216,0,160,0,0,0,0,1886.0,104,69
44.0,3842,174.0,1373.0,0.0,221.0,1594.0,1646,0,1646,5,2004.0,482.0,128,53,0,0,155,0,0,3240.0,15,14
70.0,8445,0.0,656.0,0.0,112.0,768.0,768,0,768,5,1988.0,396.0,58,0,0,0,0,0,0,1536.0,47,12
74.0,8780,0.0,625.0,0.0,208.0,833.0,833,0,833,5,0.0,0.0,0,0,0,0,0,0,0,1666.0,34,34
60.0,7740,0.0,0.0,0.0,622.0,622.0,741,0,1363,6,1966.0,528.0,0,0,0,0,168,0,0,1985.0,109,69
46.0,20544,123.0,0.0,0.0,791.0,791.0,1236,0,2093,7,1986.0,542.0,364,63,0,0,0,0,0,2884.0,33,28
79.0,12420,0.0,666.0,0.0,278.0,944.0,944,0,1840,6,2001.0,622.0,0,45,0,0,0,0,0,2784.0,18,18
80.0,9600,0.0,120.0,0.0,736.0,856.0,1112,0,1668,6,1950.0,271.0,0,0,0,0,0,0,0,2524.0,69,14
60.0,7200,0.0,0.0,0.0,0.0,0.0,1040,0,1040,6,1956.0,420.0,0,0,0,0,0,0,0,1040.0,70,69
88.0,10994,366.0,976.0,0.0,868.0,1844.0,1844,0,1844,7,2005.0,620.0,165,44,0,0,0,0,0,3688.0,14,13
64.0,13053,0.0,0.0,0.0,833.0,833.0,1053,0,1848,8,1922.0,370.0,0,0,0,0,220,0,0,2681.0,96,19
51.0,3635,130.0,988.0,0.0,398.0,1386.0,1569,0,1569,7,2007.0,660.0,143,20,0,0,0,0,0,2955.0,12,12
60.0,11340,0.0,0.0,0.0,777.0,777.0,1246,0,2290,11,1971.0,560.0,0,0,114,0,0,0,0,3067.0,134,69
89.0,16545,731.0,781.0,0.0,503.0,1284.0,1310,0,2450,7,1998.0,1069.0,0,126,0,0,0,0,0,3734.0,21,21
71.0,9204,0.0,25.0,872.0,247.0,1144.0,1144,0,1144,6,1962.0,336.0,0,88,0,0,0,0,0,2288.0,56,56
70.0,16381,312.0,1110.0,0.0,734.0,1844.0,1844,0,1844,7,1969.0,540.0,0,73,216,0,0,0,0,3688.0,50,50
90.0,11700,420.0,404.0,0.0,304.0,708.0,708,0,1416,7,1968.0,776.0,0,169,0,0,119,0,0,2124.0,51,51
53.0,4043,0.0,360.0,0.0,709.0,1069.0,1069,0,1069,4,1977.0,440.0,0,55,0,0,165,0,0,2138.0,42,42
37.0,4435,170.0,686.0,0.0,162.0,848.0,848,0,848,3,2003.0,420.0,140,0,0,0,0,0,0,1696.0,16,16
64.5,19690,0.0,0.0,0.0,697.0,697.0,1575,0,2201,8,1966.0,432.0,586,236,0,0,0,738,0,2898.0,53,53
73.0,9503,0.0,457.0,374.0,193.0,1024.0,1344,0,1344,6,1970.0,484.0,316,28,0,0,0,0,0,2368.0,61,36
80.0,10721,243.0,0.0,0.0,1252.0,1252.0,1252,0,1252,7,1960.0,528.0,0,39,0,0,0,0,0,2504.0,60,60
81.0,10944,448.0,1000.0,0.0,223.0,1223.0,1223,0,2127,5,1994.0,525.0,171,132,0,0,0,0,0,3350.0,25,25
60.0,10930,0.0,580.0,0.0,333.0,913.0,1048,0,1558,6,1962.0,288.0,0,0,0,0,0,0,0,2471.0,74,69
60.0,7200,294.0,510.0,0.0,278.0,788.0,804,0,804,4,1940.0,240.0,0,0,154,0,0,0,0,1592.0,79,27
80.0,12546,310.0,678.0,0.0,762.0,1440.0,1440,0,1440,7,1981.0,467.0,0,0,99,0,0,0,0,2880.0,38,38
60.0,21930,0.0,0.0,0.0,732.0,732.0,734,0,1838,7,2005.0,372.0,100,40,0,0,0,0,0,2570.0,14,14
24.0,4928,0.0,958.0,0.0,0.0,958.0,958,0,958,5,1976.0,440.0,0,60,0,0,0,0,0,1916.0,43,43
60.0,10800,0.0,0.0,0.0,656.0,656.0,968,0,968,5,1928.0,216.0,0,0,0,0,0,0,0,1624.0,92,12
93.0,10261,318.0,0.0,0.0,936.0,936.0,962,0,1792,8,2000.0,451.0,0,0,0,0,0,0,0,2728.0,19,19
80.0,17400,0.0,936.0,0.0,190.0,1126.0,1126,0,1126,5,1977.0,484.0,295,41,0,0,0,0,0,2252.0,42,42
80.0,8400,237.0,0.0,0.0,1319.0,1319.0,1537,0,1537,7,1962.0,462.0,0,36,0,0,0,0,0,2856.0,57,14
60.0,9000,0.0,616.0,0.0,248.0,864.0,864,0,864,5,1974.0,528.0,0,0,0,0,0,0,0,1728.0,48,48
96.0,12444,426.0,1336.0,0.0,596.0,1932.0,1932,0,1932,7,2008.0,774.0,0,66,0,304,0,0,0,3864.0,11,11
90.0,7407,0.0,600.0,0.0,312.0,912.0,1236,0,1236,6,1957.0,923.0,0,158,158,0,0,0,0,2148.0,62,23
80.0,11584,96.0,315.0,110.0,114.0,539.0,1040,0,1725,6,1979.0,550.0,0,88,216,0,0,0,0,2264.0,40,40
79.0,11526,0.0,0.0,0.0,588.0,588.0,1423,384,2555,11,1993.0,672.0,431,0,0,0,0,0,0,2759.0,97,25
70.0,4426,147.0,697.0,0.0,151.0,848.0,848,0,848,3,2004.0,420.0,149,0,0,0,0,0,0,1696.0,15,15
85.0,11003,160.0,765.0,0.0,252.0,1017.0,1026,0,2007,10,2008.0,812.0,168,52,0,0,0,0,0,3024.0,11,11
51.0,8854,0.0,0.0,0.0,952.0,952.0,952,0,952,4,1916.0,192.0,0,98,0,0,40,0,0,1904.0,103,69
63.0,8500,106.0,0.0,0.0,1422.0,1422.0,1422,0,1422,7,2004.0,626.0,192,60,0,0,0,0,0,2844.0,15,15
70.0,8400,0.0,187.0,627.0,0.0,814.0,913,0,913,6,1990.0,240.0,0,0,252,0,0,0,0,1727.0,53,53
74.0,26142,189.0,593.0,0.0,595.0,1188.0,1188,0,1188,6,1962.0,312.0,261,39,0,0,0,0,0,2376.0,57,57
80.0,10000,438.0,1079.0,0.0,141.0,1220.0,1220,0,2090,8,1995.0,556.0,0,65,0,0,0,0,0,3310.0,24,23
70.0,11767,0.0,0.0,0.0,560.0,560.0,796,0,1346,6,1950.0,384.0,168,24,0,0,0,0,0,1906.0,109,19
21.0,1533,0.0,553.0,0.0,77.0,630.0,630,0,630,3,0.0,0.0,0,0,0,0,0,0,0,1260.0,49,49
60.0,9000,0.0,0.0,0.0,896.0,896.0,896,0,1792,8,0.0,0.0,32,45,0,0,0,0,0,2688.0,45,45
78.0,9262,194.0,0.0,0.0,1573.0,1573.0,1578,0,1578,7,2008.0,840.0,0,36,0,0,0,0,0,3151.0,11,10
35.0,3675,80.0,547.0,0.0,0.0,547.0,1072,0,1072,5,2005.0,525.0,0,28,0,0,0,0,0,1619.0,14,14
90.0,17217,0.0,0.0,0.0,1140.0,1140.0,1140,0,1140,6,0.0,0.0,36,56,0,0,0,0,0,2280.0,13,13
62.0,7500,0.0,410.0,0.0,811.0,1221.0,1221,0,1221,6,2004.0,400.0,0,113,0,0,0,0,0,2442.0,15,14
62.0,7917,0.0,0.0,0.0,953.0,953.0,953,0,1647,7,1999.0,460.0,0,40,0,0,0,0,0,2600.0,20,19
85.0,13175,119.0,790.0,163.0,589.0,1542.0,2073,0,2073,7,1978.0,500.0,349,0,0,0,0,0,0,3615.0,41,31
66.0,9042,0.0,275.0,0.0,877.0,1152.0,1188,0,2340,9,1941.0,252.0,0,60,0,0,0,0,2500,3492.0,78,13
68.0,9717,0.0,49.0,1029.0,0.0,1078.0,1078,0,1078,5,1950.0,240.0,366,0,112,0,0,0,0,2156.0,69,23
75.0,9937,0.0,830.0,290.0,136.0,1256.0,1256,0,1256,6,1965.0,276.0,736,68,0,0,0,0,0,2512.0,54,54
